Country, Population, Year, GDP, GDP/C, Uemployment Rate
['KHM', 15830689, 'YR2017', 22177200588.1826, 1260, 0.141]
['KHM', 15624584, 'YR2016', 20016747857.6367, 1160, 0.716]
['KHM', 15417523, 'YR2015', 18049954289.4721, 1070, 0.393]
['KHM', 15210817, 'YR2014', 16702610842.3529, 1020, 0.692]
['KHM', 14999683, 'YR2013', 15227991395.1207, 960, 0.438]
['KHM', 14786640, 'YR2012', 14054443213.4887, 880, 1.279]
['KHM', 14573885, 'YR2011', 12829541141.062, 810, 0.577]
['KHM', 14363532, 'YR2010', 11242275287.581, 750, 0.771]
['CMR', None, 'YR2023', None, None, None]
['CMR', 27914536, 'YR2022', 43644068310.851, 1640, None]
['CMR', 27198628, 'YR2021', 44993521774.066, 1590, 6.14]
['CMR', 26491087, 'YR2020', 40773241177.0505, 1520, None]
['CMR', 25782341, 'YR2019', 39670976452.5283, 1540, None]
['CMR', 25076747, 'YR2018', 39973842087.2242, 1500, None]
['CMR', 24393181, 'YR2017', 36098547033.1655, 1400, None]
['CMR', 23711630, 'YR2016', 33814337044.3765, 1450, None]
['CMR', 23012646, 'YR2015', 32210233020.4569, 1520, None]
['CMR', 22299585, 'YR2014', 36386544706.0806, 1570, 3.534]
['CMR', 21632850, 'YR2013', 33728621180.3231, 1510, None]
['CMR', 21032684, 'YR2012', 30155062329.2821, 1450, None]
['CMR', 20448873, 'YR2011', 30630910495.217, 1450, None]
['CMR', 19878036, 'YR2010', 27507501821.0296, 1440, 4.11]
['CAN', None, 'YR2023', None, None, 5.415]
['CAN', 38929902, 'YR2022', 2161483369422.01, 53310, 5.28]
['CAN', 38226498, 'YR2021', 2007472181464.15, 48800, 7.527]
['CAN', 38007166, 'YR2020', 1655684730000.19, 43920, 9.657]
['CAN', 37601230, 'YR2019', 1743725183672.52, 46600, 5.69]
['CAN', 37065084, 'YR2018', 1725329192783.02, 45070, 5.837]
['CAN', 36545236, 'YR2017', 1649265644244.09, 42900, 6.426]
['CAN', 36109487, 'YR2016', 1527994741907.43, 43900, 7.038]
['CAN', 35702908, 'YR2015', 1556508816217.14, 47580, 6.945]
['CAN', 35437435, 'YR2014', 1805749878439.94, 52200, 7.023]
['CAN', 35082954, 'YR2013', 1846597421834.98, 52800, 7.143]
['CAN', 34714222, 'YR2012', 1828366481521.6, 51080, 7.392]
['CAN', 34339328, 'YR2011', 1793326630174.52, 47190, 7.637]
['CAN', 34004889, 'YR2010', 1617343367486.26, 44490, 8.178]
['CPV', None, 'YR2023', None, None, None]
['CPV', 593149, 'YR2022', 2226862134.08787, 3950, None]
['CPV', 587925, 'YR2021', 1997866378.77119, 3340, None]
['CPV', 582640, 'YR2020', 1821565613.68613, 3100, None]
['CPV', 577030, 'YR2019', 2252177124.32402, 3930, 11.29]
['CPV', 571202, 'YR2018', 2205099506.99994, 3630, 12.17]
['CPV', 564954, 'YR2017', 1996741539.95088, 3280, 12.24]
['CPV', 558394, 'YR2016', 1849789985.99572, 3280, None]
['CPV', 552166, 'YR2015', 1749857620.35329, 3360, 31.313]
['CPV', 546076, 'YR2014', 2041930125.42979, 3520, None]
['CPV', 539940, 'YR2013', 2028910915.16446, 3640, None]
['CPV', 533864, 'YR2012', 1913081210.41411, 3580, None]
['CPV', 527521, 'YR2011', 2046817987.20109, 3640, None]
['CPV', 521212, 'YR2010', 1824751467.92957, 3520, 10.67]
['CAF', None, 'YR2023', None, None, None]
['CAF', 5579144, 'YR2022', 2382618615.01694, 480, None]
['CAF', 5457154, 'YR2021', 2516498412.46384, 480, None]
['CAF', 5343020, 'YR2020', 2326720900.38047, 460, None]
['CAF', 5209324, 'YR2019', 2221301351.43918, 470, None]
['CAF', 5094780, 'YR2018', 2220979146.11241, 450, None]
['CAF', 4996741, 'YR2017', 2072349972.6818, 400, None]
['CAF', 4904177, 'YR2016', 1825018144.65595, 380, None]
['CAF', 4819333, 'YR2015', 1695825714.19282, 370, None]
['CAF', 4798734, 'YR2014', 1894813389.40325, 360, None]
['CAF', 4802428, 'YR2013', 1691544110.18543, 350, None]
['CAF', 4773306, 'YR2012', 2510126512.22831, 530, None]
['CAF', 4732022, 'YR2011', 2437982705.12093, 500, None]
['CAF', 4660067, 'YR2010', 2142591540.40068, 480, None]
['TCD', None, 'YR2023', None, None, None]
['TCD', 17723315, 'YR2022', 12704149840.2283, 690, None]
['TCD', 17179740, 'YR2021', 11779981332.8631, 660, None]
['TCD', 16644701, 'YR2020', 10715396042.3343, 660, None]
['TCD', 16126866, 'YR2019', 11314951091.7283, 690, None]
['TCD', 15604210, 'YR2018', 11239167898.3395, 670, 1.135]
['TCD', 15085884, 'YR2017', 10000394381.0177, 640, None]
['TCD', 14592585, 'YR2016', 10097778098.1707, 730, None]
['TCD', 14140274, 'YR2015', 10950392256.9543, 880, None]
['TCD', 13697126, 'YR2014', 13940767218.5849, 970, None]
['TCD', 13216766, 'YR2013', 12953534866.4286, 970, None]
['TCD', 12754906, 'YR2012', 12367362757.1342, 960, None]
['TCD', 12317730, 'YR2011', 12172308851.0395, 890, None]
['TCD', 11894727, 'YR2010', 10668103554.1192, 910, None]
['CHL', None, 'YR2023', None, None, 9.013]
['CHL', 19603733, 'YR2022', 301024724911.923, 15360, 8.249]
['CHL', 19493184, 'YR2021', 316581155648.871, 14800, 9.281]
['CHL', 19300315, 'YR2020', 254258196269.735, 13020, 10.934]
['CHL', 19039485, 'YR2019', 278598887622.96, 14830, 7.493]
['CHL', 18701450, 'YR2018', 295857562826.427, 14610, 7.623]
['CHL', 18368577, 'YR2017', 276154259806.312, 13330, 7.257]
['CHL', 18083879, 'YR2016', 249344864067.964, 13440, 6.673]
['CHL', 17870124, 'YR2015', 242450355827.827, 14220, 6.313]
['CHL', 17687108, 'YR2014', 259560978407.095, 14830, 6.483]
['CHL', 17509925, 'YR2013', 277395018674.682, 15240, 6.074]
['CHL', 17341771, 'YR2012', 267024782642.389, 14310, 6.562]
['CHL', 17173573, 'YR2011', 251382574083.741, 11980, 7.277]
['CHL', 17004162, 'YR2010', 217051209240.298, 10840, 8.278]
['CHN', None, 'YR2023', None, None, None]
['CHN', 1412175000, 'YR2022', 17963171479205.3, 12850, None]
['CHN', 1412360000, 'YR2021', 17820459508852.2, 11950, 5.11]
['CHN', 1411100000, 'YR2020', 14687744162801, 10520, 5.61]
['CHN', 1407745000, 'YR2019', 14279968506242.8, 10310, 5.15]
['CHN', 1402760000, 'YR2018', 13894907857925.9, 9540, 4.93]
['CHN', 1396215000, 'YR2017', 12310491333980.9, 8670, 3.9]
['CHN', 1387790000, 'YR2016', 11233313730288.5, 8210, None]
['CHN', 1379860000, 'YR2015', 11061572618594.8, 7890, None]
['CHN', 1371860000, 'YR2014', 10475624944290.1, 7470, 4.1]
['CHN', 1363240000, 'YR2013', 9570471111847.82, 6740, 4.05]
['CHN', 1354190000, 'YR2012', 8532185381696.43, 5910, 4.1]
['CHN', 1345035000, 'YR2011', 7551545703518.14, 5040, 4.1]
['CHN', 1337705000, 'YR2010', 6087191746738.57, 4340, 4.1]
['HKG', None, 'YR2023', None, None, None]
['HKG', 7346100, 'YR2022', 359838583490.063, 54370, 4.318]
['HKG', 7413100, 'YR2021', 368911387845.418, 54370, 5.174]
['HKG', 7481000, 'YR2020', 344943149590.058, 48550, 5.808]
['HKG', 7507900, 'YR2019', 363074545072.389, 50480, 2.917]
['HKG', 7452600, 'YR2018', 361731070995.726, 50050, 2.805]
['HKG', 7393200, 'YR2017', 341273289534.466, 46380, 3.124]
['HKG', 7336600, 'YR2016', 320860317562.562, 42970, 3.392]
['HKG', 7291300, 'YR2015', 309385622601.348, 41180, 3.314]
['HKG', 7229500, 'YR2014', 291459995978.893, 40240, 3.296]
['HKG', 7178900, 'YR2013', 275696879834.966, 38570, 3.4]
['HKG', 7150100, 'YR2012', 262628865879.697, 36340, 3.285]
['HKG', 7071600, 'YR2011', 248513617677.287, 35690, 3.422]
['HKG', 7024200, 'YR2010', 228638668727.291, 33620, 4.329]
['MAC', None, 'YR2023', None, None, None]
['MAC', 695168, 'YR2022', 24042287326.5729, 43680, None]
['MAC', 686607, 'YR2021', 30969334705.0515, 46350, None]
['MAC', 676283, 'YR2020', 25343525935.8358, 44420, 2.566]
['MAC', 663653, 'YR2019', 55082293844.1008, 72820, 1.749]
['MAC', 650991, 'YR2018', 55190661339.7796, 73830, 1.834]
['MAC', 638609, 'YR2017', 50383871120.8733, 68110, 1.987]
['MAC', 626688, 'YR2016', 45070808688.9611, 62300, 1.939]
['MAC', 615239, 'YR2015', 45048190598.3249, 60760, 1.81]
['MAC', 604167, 'YR2014', 54902831793.5018, 70480, 1.67]
['MAC', 593374, 'YR2013', 51536595089.2793, 67640, 1.82]
['MAC', 582766, 'YR2012', 43189721376.9846, 58830, 1.97]
['MAC', 571003, 'YR2011', 36845888757.1886, 52570, 2.56]
['MAC', 557297, 'YR2010', 28241798491.593, 43710, 2.84]
['COL', None, 'YR2023', None, None, 9.594]
['COL', 51874024, 'YR2022', 343622114560.409, 6500, 10.547]
['COL', 51516562, 'YR2021', 318511813576.97, 6220, 13.898]
['COL', 50930662, 'YR2020', 270150956772.57, 5800, 15.983]
['COL', 50187406, 'YR2019', 323031701210.765, 6590, 10.28]
['COL', 49276961, 'YR2018', 334198218100.719, 6320, 9.36]
['COL', 48351671, 'YR2017', 311866875135.578, 6010, 9.086]
['COL', 47625955, 'YR2016', 282720100286.228, 6530, 8.922]
['COL', 47119728, 'YR2015', 293492370228.844, 7400, 8.572]
['COL', 46677947, 'YR2014', 381240864422.407, 8260, 8.799]
['COL', 46237930, 'YR2013', 382093697077.685, 8000, 9.246]
['COL', 45782417, 'YR2012', 370691143086.755, 7330, 9.959]
['COL', 45308899, 'YR2011', 334966134865.3, 6370, 10.288]
['COL', 44816108, 'YR2010', 286498534094.963, 5680, 11.153]
['COM', None, 'YR2023', None, None, None]
['COM', 836774, 'YR2022', 1242519407.27815, 1610, None]
['COM', 821625, 'YR2021', 1296089479.45831, 1580, 5.857]
['COM', 806166, 'YR2020', 1225039195.93742, 1520, None]
['COM', 790986, 'YR2019', 1195019531.03664, 1520, None]
['COM', 776313, 'YR2018', 1188797449.96029, 1480, None]
['COM', 761664, 'YR2017', 1077439756.12221, 1370, None]
['COM', 746232, 'YR2016', 1012835492.51575, 1410, None]
['COM', 730216, 'YR2015', 966029599.801228, 1470, None]
['COM', 714612, 'YR2014', 1149587659.74502, 1580, 8.143]
['COM', 699393, 'YR2013', 1116224107.17116, 1580, None]
['COM', 684553, 'YR2012', 1015843491.24635, 1500, None]
['COM', 670071, 'YR2011', 1023086272.69622, 1480, None]
['COM', 656024, 'YR2010', 907978731.702123, 1450, None]
['COG', None, 'YR2023', None, None, None]
['COG', 5970424, 'YR2022', 15816996654.5788, 2290, None]
['COG', 5835806, 'YR2021', 14825708810.7046, 2220, None]
['COG', 5702174, 'YR2020', 11468608530.2038, 2280, None]
['COG', 5570733, 'YR2019', 13976661497.841, 2700, None]
['COG', 5441062, 'YR2018', 14773806078.1348, 2330, None]
['COG', 5312340, 'YR2017', 11834406800.8818, 2290, None]
['COG', 5186824, 'YR2016', 10931247264.8116, 2450, None]
['COG', 5064386, 'YR2015', 12434829581.0287, 3130, None]
['COG', 4944861, 'YR2014', 17919224179.5609, 3710, None]
['COG', 4828066, 'YR2013', 17958720699.0868, 3590, None]
['COG', 4713257, 'YR2012', 17692911296.3044, 3350, 10]
['COG', 4584216, 'YR2011', 15655383576.6515, 2600, None]
['COG', 4437884, 'YR2010', 13148396211.5955, 2650, None]
['CRI', None, 'YR2023', None, None, 8.325]
['CRI', 5180829, 'YR2022', 69243626028.6696, 12920, 11.325]
['CRI', 5153957, 'YR2021', 64960725734.2362, 12380, 15.139]
['CRI', 5123105, 'YR2020', 62395610760.3912, 11500, 16.432]
['CRI', 5084532, 'YR2019', 64417670521.1842, 12040, 10.807]
['CRI', 5040734, 'YR2018', 62420164991.5374, 11880, 9.01]
['CRI', 4993842, 'YR2017', 60516044657.2254, 11400, 7.729]
['CRI', 4945205, 'YR2016', 58847019609.6549, 11000, 8.085]
['CRI', 4895242, 'YR2015', 56441920821.0806, 10610, 8.415]
['CRI', 4844288, 'YR2014', 52016408951.8225, 10250, 8.499]
['CRI', 4791535, 'YR2013', 50949668840.8692, 9840, 8.218]
['CRI', 4736593, 'YR2012', 47231655431.1389, 9190, 9.11]
['CRI', 4679926, 'YR2011', 42762613699.9524, 8020, 9.518]
['CRI', 4622252, 'YR2010', 37658614803.848, 7190, 7.171]
['CIV', None, 'YR2023', None, None, None]
['CIV', 28160542, 'YR2022', 70018715016.8293, 2620, None]
['CIV', 27478249, 'YR2021', 71811075955.078, 2470, None]
['CIV', 26811790, 'YR2020', 62982768371.6208, 2290, None]
['CIV', 26147551, 'YR2019', 59898479821.2323, 2280, 2.401]
['CIV', 25493988, 'YR2018', 58522477744.5444, 2160, None]
['CIV', 24848016, 'YR2017', 52512344033.7688, 2010, 3.273]
['CIV', 24213622, 'YR2016', 48407761031.9226, 2020, 1.896]
['CIV', 23596741, 'YR2015', 45815005170.815, 2010, None]
['CIV', 22995555, 'YR2014', 48843005625.5796, 1990, None]
['CIV', 22469268, 'YR2013', 42760235497.5958, 1320, 4.255]
['CIV', 22010712, 'YR2012', 36302302845.3012, 1220, 7.223]
['CIV', 21562914, 'YR2011', 36693710823.1998, 1080, None]
['CIV', 21120042, 'YR2010', 34936307964.5293, 1190, None]
['HRV', None, 'YR2023', None, None, 6.1]
['HRV', 3855600, 'YR2022', 71600049650.195, 19600, 6.96]
['HRV', 3879000, 'YR2021', 69081236641.2469, 17750, 7.608]
['HRV', 4047680, 'YR2020', 57760024673.9359, 14700, 7.507]
['HRV', 4065253, 'YR2019', 61470295887.8384, 15410, 6.617]
['HRV', 4087843, 'YR2018', 61481309636.1289, 14370, 8.432]
['HRV', 4124531, 'YR2017', 56061675144.3829, 13070, 11.208]
['HRV', 4174349, 'YR2016', 52512987755.9635, 12860, 13.103]
['HRV', 4203604, 'YR2015', 50857353544.2847, 13470, 16.175]
['HRV', 4238389, 'YR2014', 59342363988.804, 13630, 17.29]
['HRV', 4255689, 'YR2013', 59491066217.9088, 13780, 17.251]
['HRV', 4267558, 'YR2012', 57354547991.2213, 13450, 15.935]
['HRV', 4280622, 'YR2011', 62736258335.3541, 13940, 13.678]
['HRV', 4295427, 'YR2010', 58819429750.2234, 13850, 11.62]
['CUB', None, 'YR2023', None, None, None]
['CUB', 11212191, 'YR2022', None, None, None]
['CUB', 11256372, 'YR2021', None, None, None]
['CUB', 11300698, 'YR2020', 107351800000, None, None]
['CUB', 11316697, 'YR2019', 103427600000, 8920, None]
['CUB', 11328244, 'YR2018', 100050036096.123, 8630, 1.7]
['CUB', 11336405, 'YR2017', 96850649691.7406, 7950, 1.7]
['CUB', 11342012, 'YR2016', 91370407863.7, 7480, 2]
['CUB', 11339894, 'YR2015', 87132800000, 7220, 2.4]
['CUB', 11332026, 'YR2014', 80656100000, 6820, 2.7]
['CUB', 11321579, 'YR2013', 77148000000, 6620, 3.29]
['CUB', 11309290, 'YR2012', 73141000000, 6080, 3.46]
['CUB', 11298710, 'YR2011', 68990000000, 5590, 3.18]
['CUB', 11290417, 'YR2010', 59562962962.963, 5170, 2.5]
['CYP', None, 'YR2023', None, None, 6.1]
['CYP', 1251488, 'YR2022', 29250524418.0855, 31520, 6.807]
['CYP', 1244188, 'YR2021', 29482917678.8954, 29490, 7.513]
['CYP', 1237537, 'YR2020', 25227201184.2295, 26880, 7.755]
['CYP', 1228836, 'YR2019', 25947027570.4262, 28560, 7.155]
['CYP', 1218831, 'YR2018', 25523485042.6265, 27390, 8.504]
['CYP', 1208523, 'YR2017', 22870678689.4802, 25020, 11.155]
['CYP', 1197881, 'YR2016', 20952955488.0836, 24840, 13.006]
['CYP', 1187280, 'YR2015', 19842492366.5477, 26090, 15.026]
['CYP', 1176995, 'YR2014', 23155988617.4023, 26590, 16.277]
['CYP', 1166968, 'YR2013', 23899444182.51, 27860, 16.131]
['CYP', 1156556, 'YR2012', 24977293926.2891, 29760, 12.097]
['CYP', 1145086, 'YR2011', 27564931919.4782, 32640, 7.942]
['CYP', 1129686, 'YR2010', 25732125693.847, 32120, 6.36]
['CZE', None, 'YR2023', None, None, 2.6]
['CZE', 10672118, 'YR2022', 290565654835.809, 26100, 2.224]
['CZE', 10505772, 'YR2021', 281791218507.1, 24530, 2.803]
['CZE', 10697858, 'YR2020', 245974558654.043, 21800, 2.551]
['CZE', 10671870, 'YR2019', 252548179964.897, 22120, 2.015]
['CZE', 10629928, 'YR2018', 249000540729.179, 20560, 2.246]
['CZE', 10594438, 'YR2017', 218628940951.675, 18310, 2.893]
['CZE', 10566332, 'YR2016', 196272068576.338, 17670, 3.952]
['CZE', 10546059, 'YR2015', 188033050459.881, 18370, 5.048]
['CZE', 10525347, 'YR2014', 209358834156.329, 18900, 6.108]
['CZE', 10514272, 'YR2013', 211685616592.931, 19410, 6.953]
['CZE', 10510785, 'YR2012', 208857719320.649, 19440, 6.979]
['CZE', 10496088, 'YR2011', 229562733398.948, 19460, 6.712]
['CZE', 10474410, 'YR2010', 209069940963.177, 19400, 7.281]
['DNK', None, 'YR2023', None, None, 5.1]
['DNK', 5903037, 'YR2022', 400167196948.707, 73520, 4.434]
['DNK', 5856733, 'YR2021', 405687998852.691, 69780, 5.043]
['DNK', 5831404, 'YR2020', 354762748338.661, 62540, 5.637]
['DNK', 5814422, 'YR2019', 346498737961.635, 63140, 5.018]
['DNK', 5793636, 'YR2018', 356841216410.068, 61260, 5.131]
['DNK', 5764980, 'YR2017', 332121063806.391, 56690, 5.833]
['DNK', 5728010, 'YR2016', 313115929314.339, 58040, 5.989]
['DNK', 5683483, 'YR2015', 302673070846.857, 60510, 6.278]
['DNK', 5643475, 'YR2014', 352993631617.708, 63670, 6.925]
['DNK', 5614932, 'YR2013', 343584391647.927, 63200, 7.384]
['DNK', 5591572, 'YR2012', 327148943812.137, 61650, 7.798]
['DNK', 5570572, 'YR2011', 344003137611.271, 61990, 7.769]
['DNK', 5547683, 'YR2010', 321995279401.502, 61220, 7.747]
['DJI', None, 'YR2023', None, None, None]
['DJI', 1120849, 'YR2022', 3515108859.95465, 3310, None]
['DJI', 1105557, 'YR2021', 3385825228.86997, 3160, None]
['DJI', 1090156, 'YR2020', 3185150981.03207, 2940, None]
['DJI', 1073994, 'YR2019', 3088853638.56832, 2940, None]
['DJI', 1057198, 'YR2018', 2913466732.12507, 2750, None]
['DJI', 1040233, 'YR2017', 2762581334.22612, 2590, 26.064]
['DJI', 1023261, 'YR2016', 2604955228.70117, 2510, None]
['DJI', 1006259, 'YR2015', 2424391785.43897, 2410, None]
['DJI', 989087, 'YR2014', 2214679081.25658, None, None]
['DJI', 971753, 'YR2013', 2042817162.85639, None, None]
['DJI', 954297, 'YR2012', 1353632941.5207, None, None]
['DJI', 936811, 'YR2011', 1239144501.77525, None, None]
['DJI', 919199, 'YR2010', 1128611700.3618, None, None]
['DMA', None, 'YR2023', None, None, None]
['DMA', 72737, 'YR2022', 607440740.740741, 8430, None]
['DMA', 72412, 'YR2021', 555266666.666667, 7790, None]
['DMA', 71995, 'YR2020', 504214814.814815, 7140, None]
['DMA', 71428, 'YR2019', 611537037.037037, 8240, None]
['DMA', 70823, 'YR2018', 554770370.37037, 7890, None]
['DMA', 70403, 'YR2017', 521551851.851852, 7380, None]
['DMA', 70075, 'YR2016', 576229629.62963, 7400, None]
['DMA', 70007, 'YR2015', 540737037.037037, 7030, None]
['DMA', 69371, 'YR2014', 520429629.62963, 7210, None]
['DMA', 68819, 'YR2013', 498296296.296296, 6910, None]
['DMA', 68888, 'YR2012', 485996296.296296, 7060, None]
['DMA', 68742, 'YR2011', 501025925.925926, 7140, None]
['DMA', 68755, 'YR2010', 493825925.925926, 6930, None]
['DOM', None, 'YR2023', None, None, 5.555]
['DOM', 11228821, 'YR2022', 113537368176.13, 9050, 5.504]
['DOM', 11117873, 'YR2021', 94243425938.3647, 8100, 7.702]
['DOM', 10999664, 'YR2020', 78844656298.1776, 7170, 6.126]
['DOM', 10881882, 'YR2019', 88941372558.2397, 7990, 6.356]
['DOM', 10765531, 'YR2018', 85555390139.118, 7680, 5.861]
['DOM', 10647244, 'YR2017', 79998046305.79, 7000, 5.832]
['DOM', 10527592, 'YR2016', 75704647877.6559, 6780, 7.284]
['DOM', 10405832, 'YR2015', 71164826836.5281, 6500, 7.605]
['DOM', 10282115, 'YR2014', 67179955677.2791, 6260, 6.719]
['DOM', 10157051, 'YR2013', 62682159338.0354, 5970, 7.352]
['DOM', 10030882, 'YR2012', 60681535652.5373, 5730, 6.722]
['DOM', 9903737, 'YR2011', 58029773599.455, 5490, 6.087]
['DOM', 9775755, 'YR2010', 53860187257.9593, 5280, 5.212]
['ECU', None, 'YR2023', None, None, 3.51]
['ECU', 18001000, 'YR2022', 115049476000, 6300, 3.761]
['ECU', 17797737, 'YR2021', 106165866000, 5960, 4.552]
['ECU', 17588595, 'YR2020', 99291124000, 5530, 6.127]
['ECU', 17343740, 'YR2019', 108108009000, 6100, 3.812]
['ECU', 17015672, 'YR2018', 107562008000, 6110, 3.53]
['ECU', 16696944, 'YR2017', 104295862000, 5890, 3.836]
['ECU', 16439585, 'YR2016', 99937696000, 5820, 4.597]
['ECU', 16195902, 'YR2015', 99290381000, 5980, 3.616]
['ECU', 15957994, 'YR2014', 101726331000, 6100, 3.48]
['ECU', 15722989, 'YR2013', 95129659000, 5800, 3.083]
['ECU', 15483883, 'YR2012', 87924544000, 5380, 3.235]
['ECU', 15237728, 'YR2011', 79276664000, 4880, 3.458]
['ECU', 14989585, 'YR2010', 69555367000, 4400, 4.088]
['EGY', None, 'YR2023', None, None, None]
['EGY', 110990103, 'YR2022', 476747720364.742, 4100, 7.344]
['EGY', 109262178, 'YR2021', 424671765455.704, 3520, 7.441]
['EGY', 107465134, 'YR2020', 383817841547.099, 3010, 7.974]
['EGY', 105618671, 'YR2019', 318678815489.749, 2690, 7.851]
['EGY', 103740765, 'YR2018', 262588632526.73, 2760, 9.855]
['EGY', 101789386, 'YR2017', 248362771739.13, 2940, 11.767]
['EGY', 99784030, 'YR2016', 332441717791.411, 3260, 12.45]
['EGY', 97723799, 'YR2015', 329366576819.407, 3160, 13.052]
['EGY', 95592324, 'YR2014', 305595408895.265, 3060, 13.105]
['EGY', 93377890, 'YR2013', 288434108527.132, 2870, 13.154]
['EGY', 91240376, 'YR2012', 279116666666.667, 2690, 12.597]
['EGY', 89200054, 'YR2011', 235989672977.625, 2430, 11.849]
['EGY', 87252413, 'YR2010', 218983666061.706, 2250, 8.757]
['SLV', None, 'YR2023', None, None, None]
['SLV', 6336392, 'YR2022', 32488720000, 4720, 2.999]
['SLV', 6314167, 'YR2021', 29451240000, 4360, 4.327]
['SLV', 6292731, 'YR2020', 24930080000, 3780, 5.008]
['SLV', 6280217, 'YR2019', 26881140000, 4090, 4.17]
['SLV', 6276342, 'YR2018', 26020850000, 3900, 4.006]
['SLV', 6266654, 'YR2017', 24979190000, 3670, 4.385]
['SLV', 6250510, 'YR2016', 24191430000, 3570, 4.418]
['SLV', 6231066, 'YR2015', 23438240000, 3490, 3.998]
['SLV', 6209526, 'YR2014', 22593470000, 3450, 4.154]
['SLV', 6185642, 'YR2013', 21990960000, 3390, 3.693]
['SLV', 6161289, 'YR2012', 21386150000, 3250, 3.843]
['SLV', 6137349, 'YR2011', 20283780000, 3100, 4.297]
['SLV', 6114034, 'YR2010', 18447920000, 2910, 4.893]
['GNQ', None, 'YR2023', None, None, None]
['GNQ', 1674908, 'YR2022', 12029633746.519, 5240, None]
['GNQ', 1634466, 'YR2021', 12104994084.4108, 5190, None]
['GNQ', 1596049, 'YR2020', 9893816016.147, 5150, None]
['GNQ', 1553031, 'YR2019', 11364133546.2488, 5520, None]
['GNQ', 1502091, 'YR2018', 13097012124.2267, 5860, None]
['GNQ', 1450694, 'YR2017', 12200913887.6419, 5660, None]
['GNQ', 1398927, 'YR2016', 11240808846.6928, 7180, None]
['GNQ', 1346973, 'YR2015', 13185496881.4055, 9410, None]
['GNQ', 1295183, 'YR2014', 21765453081.9826, 11460, None]
['GNQ', 1243941, 'YR2013', 21948834283.7856, 12140, None]
['GNQ', 1193636, 'YR2012', 22388344143.9131, 11980, None]
['GNQ', 1144588, 'YR2011', 21357343668.9447, 9950, None]
['GNQ', 1094524, 'YR2010', 16314443436.2903, 8600, None]
['ERI', None, 'YR2023', None, None, None]
['ERI', 3684032, 'YR2022', None, None, None]
['ERI', 3620312, 'YR2021', None, None, None]
['ERI', 3555868, 'YR2020', None, None, None]
['ERI', 3498818, 'YR2019', None, None, None]
['ERI', 3445374, 'YR2018', None, None, None]
['ERI', 3396933, 'YR2017', None, None, None]
['ERI', 3365287, 'YR2016', None, None, None]
['ERI', 3340006, 'YR2015', None, None, None]
['ERI', 3323425, 'YR2014', None, None, None]
['ERI', 3296367, 'YR2013', None, None, None]
['ERI', 3252596, 'YR2012', None, None, None]
['ERI', 3207570, 'YR2011', 2065001626.01626, 610, None]
['ERI', 3147727, 'YR2010', 1589515447.15447, 520, None]
['EST', None, 'YR2023', None, None, 6.4]
['EST', 1348840, 'YR2022', 38100812958.5196, 27120, 5.571]
['EST', 1330932, 'YR2021', 37191166151.98, 26270, 6.178]
['EST', 1329522, 'YR2020', 31370395572.7658, 23470, 6.956]
['EST', 1326898, 'YR2019', 31081901909.2156, 23150, 4.514]
['EST', 1321977, 'YR2018', 30624720196.229, 21180, 5.412]
['EST', 1317384, 'YR2017', 26924385103.0659, 18760, 5.807]
['EST', 1315790, 'YR2016', 24072829276.7744, 18290, 6.882]
['EST', 1315407, 'YR2015', 22890762090.1508, 18570, 6.412]
['EST', 1314545, 'YR2014', 26634083965.0987, 18880, 7.352]
['EST', 1317997, 'YR2013', 25115753366.1114, 18140, 8.631]
['EST', 1322696, 'YR2012', 23019150071.1867, 16760, 10.021]
['EST', 1327439, 'YR2011', 23213994093.4631, 15840, 12.328]
['EST', 1331475, 'YR2010', 19523477325.6235, 14580, 16.707]
['ETH', None, 'YR2023', None, None, None]
['ETH', 123379924, 'YR2022', 126783471597.671, 1020, None]
['ETH', 120283026, 'YR2021', 111261882958.426, 940, 3.935]
['ETH', 117190911, 'YR2020', 107657734392.446, 880, None]
['ETH', 114120594, 'YR2019', 95912607722.3032, 830, None]
['ETH', 111129438, 'YR2018', 84269196625.8784, 780, None]
['ETH', 108197950, 'YR2017', 81770886825.6048, 720, None]
['ETH', 105293228, 'YR2016', 74296745207.8721, 650, None]
['ETH', 102471895, 'YR2015', 64589328550.5953, 590, None]
['ETH', 99746766, 'YR2014', 55612228233.5179, 540, None]
['ETH', 97084366, 'YR2013', 47648276605.0123, 460, 2.251]
['ETH', 94451280, 'YR2012', 43310721414.0829, 400, None]
['ETH', 91817929, 'YR2011', 31952763089.33, 380, None]
['ETH', 89237791, 'YR2010', 29933790334.3418, 370, None]
['FRO', None, 'YR2023', None, None, None]
['FRO', 53090, 'YR2022', 3555929833.05051, 74420, None]
['FRO', 52889, 'YR2021', 3655063937.93145, 69840, None]
['FRO', 52415, 'YR2020', 3262045883.37293, 64460, None]
['FRO', 51681, 'YR2019', 3266432734.22819, 66090, None]
['FRO', 50955, 'YR2018', 3188600927.46688, 62940, None]
['FRO', 50230, 'YR2017', 2980057377.87967, 57880, None]
['FRO', 49500, 'YR2016', 2813278868.78208, 57400, None]
['FRO', 48816, 'YR2015', 2573905971.05459, 57780, None]
['FRO', 48465, 'YR2014', 2914012679.27277, 60390, None]
['FRO', 48418, 'YR2013', 2690110520.92548, 59300, 4.03]
['FRO', 48392, 'YR2012', 2427200388.91831, 56390, 3.03]
